OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,INSTALL_YR,INSTALL_MO,LAT,LON,shape,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Analysis Neighborhoods - 2010 census tracts assigned to neighborhoods 2,"CBD, BID and GBD Boundaries as of 2017 2",Central Market/Tenderloin Boundary Polygon - Updated 2,Neighborhoods
10168,2568 JONES ST,Bimbo's 365 Club,JONES,SIDEWALK,1,2,,2002,0,37.805018,-122.416584,POINT (-122.41657 37.80501),106,6,3,23,24,,,106
10835,929 BUSH ST,Tina's Salon,BUSH,SIDEWALK,1,2,,2011,11,37.789477,-122.412579,POINT (-122.41257 37.78947),50,6,3,21,10,,,50
10262,3501 CALIFORNIA ST,Chico's,CALIFORNIA,SIDEWALK,1,2,,2004,0,37.786229,-122.451596,POINT (-122.451584 37.786224),11,8,6,31,77,,,11
9611,790 LOMBARD ST,UNKNOWN,LOMBARD,SIDEWALK,1,2,,2004,0,37.80289,-122.414321,POINT (-122.41431 37.802883),107,6,3,32,52,,,107
12587,699 OFarrell Street,Nite Cap,OFarrell Street,SIDEWALK,3,6,,2019,12,37.7853752,-122.4161995,POINT (-122.41618 37.78537),20,5,10,36,64,6,1,20
10146,1040 MARIPOSA ST,Hwy1/PCH,MARIPOSA,SIDEWALK,2,4,,2015,10,37.764066,-122.394141,POINT (-122.39413 37.76406),54,2,9,26,170,,,54
11229,2648 Judah,Elevation bike co,JUDAH,SIDEWALK,1,2,,2016,8,37.761179,-122.490383,POINT (-122.49037 37.761173),39,10,7,35,148,,,39
14345,102 Hartford Street,Nail Me,Hartford Street,SIDEWALK,2,4,,2021,11,,,POINT (-122.43388 37.760765),38,3,5,5,162,,,38
12233,1201 Mason,MUNI Cable Car museum,MASON,SIDEWALK,2,4,,2017,4,37.794542,-122.411455,POINT (-122.41144 37.794537),16,6,3,21,46,,,16
10030,501 VALENCIA ST,K & H Liquors,VALENCIA,SIDEWALK,5,10,,0,0,37.764904,-122.421876,POINT (-122.42186 37.7649),53,3,2,20,89,,,53
9396,499 HAIGHT ST,CVS,HAIGHT,SIDEWALK,2,4,,2015,9,37.772047,-122.430371,POINT (-122.43036 37.77204),26,4,11,9,137,,,26
8692,112 09th Street,Bcc Bar,09th Street,SIDEWALK,1,2,,2018,11,0,0,POINT (-122.414536 37.77592),32,1,10,34,181,,1,32
11546,5000 03rd Street,Bank of America,03RD,SIDEWALK,1,2,,2017,2,37.733254,-122.391328,POINT (-122.39131 37.73325),87,2,9,1,26,,,87
8682,450 Guerrero Street,Boys and Girls Club of SF,Guerrero Street,SIDEWALK,4,8,,2018,7,0,0,POINT (-122.424416 37.763638),37,3,5,20,178,,,37
11395,2239 POLK ST,Greens Sports Bar,POLK,SIDEWALK,1,2,,0,0,37.797543,-122.422348,POINT (-122.42233 37.79754),105,4,3,32,15,,,105
10051,295 ORIZABA AVE,Hong Kong Delights,ORIZABA,SIDEWALK,1,2,,2002,0,37.714072,-122.462908,POINT (-122.4629 37.714066),65,10,1,24,63,,,65
11625,979 MARKET ST,Blick Arts Materials,MARKET,SIDEWALK,2,4,,2011,5,37.782276,-122.409518,POINT (-122.40951 37.782272),32,5,10,34,181,7,1,32
8787,1007 Sutter Street,Apartment/Residential,Sutter Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.41702 37.78797),50,6,3,21,11,,,50
10818,4626 MISSION ST,Radio Shack,MISSION,SIDEWALK,1,2,,2015,1,37.724325,-122.435347,POINT (-122.43533 37.72432),94,9,1,28,186,,,94
13944,601 4th Street,The Lofts,4th Street,SIDEWALK,2,4,,2020,12,,,POINT (-122.3958 37.777958),32,1,10,34,179,,,32
9519,588 HAIGHT ST,O'Looney's Market,HAIGHT,SIDEWALK,1,2,,2010,0,37.772161,-122.431864,POINT (-122.431854 37.772156),26,4,11,9,137,,,26
12522,982 Post Street,The Saratoga,Post Street,SIDEWALK,2,4,,2019,12,37.78708975,-122.41792873,POINT (-122.417915 37.787086),50,6,3,21,11,,,50
13780,2440 Mariposa Street,2440 BLDG LLC,Mariposa Street,SIDEWALK,1,2,,2020,8,,,POINT (-122.407715 37.763165),53,3,9,20,165,,,53
14117,1621 Haight st,DrMartens,Haight st,SIDEWALK,1,2,,2021,2,,,POINT (-122.44899 37.76975),25,7,11,3,91,,,25
11593,1400 GUERRERO ST,26th and Guerrero Market,GUERRERO; 26TH,SIDEWALK,1,2,,2015,7,37.748628,-122.422826,POINT (-122.42281 37.748623),52,3,5,20,176,,,52
8637,2870 Washington Street,Apartment/Residential,Washington Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.440674 37.790966),102,4,6,30,7,,,102
14208,1825 Sacromento St,,Sacromento St,SIDEWALK,1,2,,2021,4,,,POINT (-122.42302 37.791225),102,4,6,30,39,,,102
11380,2781 21ST ST,Pirate Cat Radio Cafe,21ST,SIDEWALK,1,2,,2010,0,37.757337,-122.410347,POINT (-122.41033 37.75733),53,3,2,20,195,,,53
12604,415 Mission Street,Salesforce,Mission Street,SIDEWALK,2,4,,2019,12,37.79030556,-122.39687197,POINT (-122.39686 37.790302),32,1,10,8,25,3,,32
13535,1530 Gough Street,,Gough Street,SIDEWALK,1,2,,2020,5,,,POINT (-122.42514 37.78769),100,4,6,39,6,,,100
9878,625 SUTTER ST,Academy of Art University,SUTTER,SIDEWALK,2,4,,2011,11,37.788718,-122.410664,POINT (-122.41065 37.78871),50,6,3,21,10,,,50
10405,1412 MARKET ST,New Central Hotel & Hostel,MARKET,SIDEWALK,1,2,,2002,0,37.776325,-122.418205,POINT (-122.41819 37.77632),21,4,10,36,132,8,1,21
9323,2815 DIAMOND ST,UNKNOWN,DIAMOND,SIDEWALK,1,2,,2006,0,37.73398,-122.433643,POINT (-122.43363 37.733974),96,9,5,10,172,,,96
9643,1508 CHURCH ST,UNKNOWN,CHURCH,SIDEWALK,1,2,,2002,0,37.746602,-122.427215,POINT (-122.4272 37.746597),84,9,5,22,174,,,84
14265,398 Rutland,Agriculture Lot of the Visitacion Valley,Rutland,SIDEWALK,1,2,,2021,5,,,POINT (-122.40616 37.71531),75,9,9,40,120,,,75
11876,665 03RD ST,Wine Bar,03RD,SIDEWALK,1,2,,2010,0,37.779556,-122.393027,POINT (-122.39301 37.779552),31,1,10,8,25,,,31
12815,55 Stockton St,,Stockton St,SIDEWALK,3,6,,2019,12,37.78607514,-122.40630108,POINT (-122.40629 37.78607),19,6,3,8,43,5,,19
12736,510 26th ave,Cafe Enchante,26th ave,SIDEWALK,1,2,,2019,12,37.77968957,-122.48577175,POINT (-122.485756 37.779686),8,8,4,29,146,,,8
9587,1336 09TH AVE,Craw Station,09TH,SIDEWALK,1,2,,2005,0,37.763357,-122.465921,POINT (-122.465904 37.76335),109,10,11,14,151,,,109
10854,65 09TH ST,UNKNOWN,09TH,SIDEWALK,1,2,,2002,0,37.776765,-122.414935,POINT (-122.414925 37.77676),32,5,10,34,181,7,1,32
10190,301 08TH ST,Prelinger Library,08TH,SIDEWALK,1,2,,2002,0,37.774971,-122.409373,POINT (-122.40936 37.774967),32,1,10,34,35,,,32
12008,801 MARKET ST,Old Navy,MARKET,SIDEWALK,2,4,,2013,11,37.784985,-122.405663,POINT (-122.40565 37.78498),32,5,10,34,181,5,,32
11303,1963 OCEAN AVE,Aquatic Central,OCEAN,SIDEWALK,1,2,,2010,9,37.725542,-122.463649,POINT (-122.46364 37.725536),67,10,8,41,107,13,,67
9641,625 DOUGLASS ST,Alvarado Elementary School,DOUGLASS,SIDEWALK,3,6,,2002,0,37.753677,-122.43818,POINT (-122.43816 37.753674),84,3,5,22,175,,,84
11986,3936 24TH ST,GNC,24TH,SIDEWALK,1,2,,2002,0,37.751753,-122.430422,POINT (-122.43041 37.751747),84,3,5,22,86,12,,84
8590,1598 McAllister Street,Save More Liquor and Grocery,McAllister Street,SIDEWALK,2,4,,2018,5,0,0,POINT (-122.438065 37.777954),97,4,11,39,38,,,97
11527,1916 IRVING ST,i cafe,IRVING,SIDEWALK,1,2,,2004,0,37.763708,-122.478583,POINT (-122.47857 37.763702),39,10,7,35,62,,,39
10183,1201 FILLMORE ST,Chemical Dependency Service,FILLMORE,SIDEWALK,2,4,,2010,0,37.780853,-122.433044,POINT (-122.43303 37.78085),97,4,11,39,2,,,97
14081,150 Parker Avenue,One Fifty Parker Avenue School,Parker Avenue,SIDEWALK,2,4,,2021,1,,,POINT (-122.454414 37.782787),11,8,6,31,77,,,11
10019,1185 VICENTE ST,Sivananda Yoga Vedanta Center,VICENTE,SIDEWALK,2,4,,2015,8,37.739075,-122.479537,POINT (-122.47952 37.73907),40,10,7,35,95,,,40
11148,1941 OCEAN AVE,Ocean Taqueria,OCEAN,SIDEWALK,1,2,,2004,0,37.725387,-122.463245,POINT (-122.463234 37.725384),67,10,8,41,107,13,,67
11673,201 BERRY ST,Philz Coffee,BERRY,SIDEWALK,1,2,,2010,0,37.774699,-122.39407,POINT (-122.39406 37.774693),34,1,10,4,68,,,34
10422,36A Monterey Blvd,Gateway Learning Group,MONTEREY,SIDEWALK,2,4,,2016,8,37.731838,-122.436193,POINT (-122.43618 37.731834),95,9,8,41,100,,,95
13812,350 Mission,Salesforce,Mission,SIDEWALK,3,6,,2020,9,,,POINT (-122.396255 37.790802),32,1,10,8,25,3,,32
11248,800 IRVING ST,Bank of America,09TH,SIDEWALK,1,2,,2005,0,37.764273,-122.466535,POINT (-122.46652 37.764267),109,10,11,14,151,,,109
10790,1348 09TH AVE,Bika Yoga Studio,09TH,SIDEWALK,1,2,,2003,0,37.763151,-122.465907,POINT (-122.4659 37.763145),109,10,11,14,151,,,109
12050,480 05TH ST,UNKNOWN,05TH,SIDEWALK,1,2,,2003,0,37.777919,-122.400844,POINT (-122.40083 37.777916),32,1,10,34,179,,,32
10867,290 DIVISION ST,DIAKADI Body Personal Training and Wellness Center,DIVISION,SIDEWALK,1,2,,2005,0,37.769507,-122.408243,POINT (-122.408226 37.7695),33,1,10,34,179,,,33
9291,2534 MISSION ST,Foreign Cinema,MISSION,SIDEWALK,1,2,,0,0,37.756383,-122.419248,POINT (-122.419235 37.75638),53,3,2,20,177,,,53
11757,221 MAIN ST,UNKNOWN,MAIN,SIDEWALK,1,2,,2003,0,37.790341,-122.392201,POINT (-122.39219 37.790337),108,1,10,8,25,3,,108
9463,2300 IRVING ST,Wells Fargo,IRVING,SIDEWALK,1,2,,2003,0,37.763558,-122.482707,POINT (-122.4827 37.763554),39,10,7,35,62,,,39
10273,60 ONONDAGA AVE,Croatian Ameriacn Cultural Center,ONONDAGA,SIDEWALK,1,2,,2005,0,37.722001,-122.438822,POINT (-122.43881 37.721996),80,9,1,28,122,,,80
9157,582 MARKET ST,Apotheca,MARKET,SIDEWALK,1,2,,2004,0,37.78952,-122.401597,POINT (-122.40158 37.789516),108,6,3,8,43,,,108
14240,129 Hyde Street,Larkin Street Youth Services,Hyde Street,SIDEWALK,2,4,,2021,5,,,POINT (-122.41555 37.78197),20,5,10,36,51,6,1,20
9379,3998 18TH ST,7-Eleven,18TH,SIDEWALK,1,2,,2011,8,37.761187,-122.432547,POINT (-122.43253 37.76118),38,3,5,5,162,,,38
9685,483 GUERRERO ST,Pretty Parlor,GUERRERO,SIDEWALK,1,2,,2015,8,37.763445,-122.423849,POINT (-122.423836 37.76344),37,3,5,20,178,,,37
9814,351 SHOTWELL ST,ODC Dance Commons,SHOTWELL,SIDEWALK,1,2,,2006,0,37.762806,-122.41583,POINT (-122.41582 37.762802),53,3,2,20,169,,,53
12768,144 2nd St,,2nd St,SIDEWALK,1,2,,2019,12,37.78742318,-122.39907627,POINT (-122.39906 37.78742),32,1,10,8,25,3,,32
10865,4000 GEARY BLVD,Ken & Mary Hair Salon,GEARY,SIDEWALK,1,2,,2003,0,37.781344,-122.462324,POINT (-122.46231 37.781338),5,8,4,11,98,,,5
14434,2760 Rivera,,Rivera,SIDEWALK,1,2,,2021,10,,,POINT (-122.49586 37.745903),39,10,7,35,144,,,39
11480,445 CHURCH ST,Children's Council of San Francisco,CHURCH,SIDEWALK,1,2,,2003,0,37.763749,-122.428192,POINT (-122.42818 37.763744),37,3,5,5,88,,,37
9397,4288 24TH ST,Firefly restaurant,24TH,SIDEWALK,1,2,,2011,6,37.751259,-122.438244,POINT (-122.43823 37.751255),84,3,5,22,175,12,,84
9167,396 HAYES ST,UNKNOWN,HAYES,SIDEWALK,1,2,,2004,0,37.777136,-122.422676,POINT (-122.42266 37.77713),21,4,11,9,70,8,,21
13883,1251 Francisco St,,Francisco St,SIDEWALK,2,4,,2020,11,,,POINT (-122.42577 37.8031),17,4,6,13,130,,,17
10373,3101 MISSION ST,Carecen,MISSION,SIDEWALK,1,2,,2003,0,37.747848,-122.418157,POINT (-122.418144 37.747845),83,9,2,2,160,,,83
9255,2169 MISSION ST,Noisebridge,MISSION,SIDEWALK,1,2,,2015,1,37.762379,-122.419175,POINT (-122.41916 37.762375),53,3,2,20,177,,,53
10603,1115 GEARY BLVD,residential,GEARY,SIDEWALK,1,2,,2011,3,37.785373,-122.422178,POINT (-122.422165 37.78537),100,4,11,39,6,,,100
13646,300 De Haro St,Torraku Ramen,De Haro St,SIDEWALK,2,4,,2020,7,,,POINT (-122.4017 37.766),54,1,9,4,68,,,54
10735,587 SHOTWELL ST,Interstice Architects Inc.,SHOTWELL,SIDEWALK,1,2,,2010,0,37.759075,-122.415262,POINT (-122.415245 37.75907),53,3,2,20,169,,,53
14213,1410 Franklin,The UPS Store 7167,Franklin,SIDEWALK,1,2,,2021,5,,,POINT (-122.42341 37.787487),100,4,6,39,6,,,100
9841,165 CAPP ST,Mission Neighborhood Resource Center,CAPP,SIDEWALK,1,2,,2004,0,37.764053,-122.418299,POINT (-122.41829 37.76405),53,3,2,20,89,,,53
13844,700 columbus,Bodega,columbus,SIDEWALK,1,2,,2020,10,,,POINT (-122.411476 37.80121),106,6,3,23,50,,,106
10564,957 COLUMBUS AVE,La Rocca's Corner Tavern,COLUMBUS,SIDEWALK,1,2,,2006,0,37.80316,-122.414595,POINT (-122.41458 37.803154),107,6,3,32,52,,,107
13989,745 Kirkham St,,Kirkham St,SIDEWALK,1,2,,2020,12,,,POINT (-122.46869 37.760197),109,10,8,14,151,,,109
8782,1825 Irving St,Irvings Pizza,Irving Street,SIDEWALK,1,2,,2017,7,0,0,POINT (-122.47762 37.76329),39,10,7,35,62,,,39
8622,601 Stockton Street,Apartment/Residential,Stockton Street,SIDEWALK,1,2,,2018,10,0,0,POINT (-122.40758 37.791435),16,6,3,21,65,,,16
13825,98 Post St,Amazon Go,Post St,SIDEWALK,2,4,,2020,9,,,POINT (-122.40355 37.78891),19,6,3,8,43,,,19
12636,4038 Judah St,Golden Gate Indian Cuisine & Pizza,Judah St,SIDEWALK,2,4,,2019,12,37.76046059,-122.50529679,POINT (-122.50529 37.760456),39,10,7,35,147,,,39
13599,5030 Third Street,,Third Street,SIDEWALK,3,6,,2020,5,,,POINT (-122.3914 37.732967),87,2,9,1,161,,,87
10305,3809 18TH ST,BeBeBar,18TH,SIDEWALK,1,2,,2015,1,37.761101,-122.428614,POINT (-122.428604 37.761097),52,3,5,5,162,,,52
11436,545 Folsom Street,SF Iron,FOLSOM,SIDEWALK,2,4,,2017,1,37.786125,-122.395844,POINT (-122.39583 37.78612),30,1,10,8,25,3,,30
11859,433 SOUTH VAN NESS AVE,Flying Pig Bistro,VAN NESS,SIDEWALK,1,2,,0,0,37.766351,-122.417227,POINT (-122.41721 37.766346),53,3,2,20,180,,,53
10210,648 ANDOVER ST,A&V Market,ANDOVER,SIDEWALK,1,2,,2004,0,37.73573,-122.417012,POINT (-122.417 37.735725),61,9,2,2,158,,,61
8946,5625 Geary  Blvd,John Campbell's Irish Bakery,Geary Blvd,SIDEWALK,2,4,,2017,9,0,0,POINT (-122.47997 37.779995),8,8,4,29,146,,,8
12751,600 Alabama St,VCA San Francisco Veterinary Specialists,Alabama St,SIDEWALK,1,2,,2019,12,37.76151507,-122.41204828,POINT (-122.41203 37.76151),53,3,2,20,169,,,53
12800,1745 Folsom St.,Rainbow Grocery,Folsom St.,SIDEWALK,5,10,,2019,12,37.76939923,-122.41559546,POINT (-122.41558 37.769394),53,3,2,20,180,,,53
10326,1408 MARKET ST,ma'velous,MARKET,SIDEWALK,3,6,,2011,8,37.776325,-122.418205,POINT (-122.41819 37.77632),21,4,10,36,132,8,1,21
10107,1902 Clement St,Spoke Easy SF,CLEMENT,SIDEWALK,2,4,,2016,11,37.782327,-122.479573,POINT (-122.47956 37.782322),8,8,4,29,28,,,8
8756,2900 Mission Street,Chase Bank,Mission Street,SIDEWALK,1,2,,2018,5,0,0,POINT (-122.41854 37.750443),53,3,2,20,87,,,53
8829,5758 Geary St,UPS Store,22nd St,SIDEWALK,1,2,,2017,9,0,0,POINT (-122.48135 37.780552),8,8,4,29,28,,,8
8978,600 Shotwell Street,Ginger Rubio,Shotwell Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.41589 37.758698),53,3,2,20,169,,,53
14008,3623 Kirkham St,,Kirkham St,SIDEWALK,1,2,,2020,12,,,POINT (-122.49967 37.75883),39,10,7,35,104,,,39
10239,735 VALLEJO ST,North Beach Garage,VALLEJO,GARAGE,8,16,,2015,6,37.798415,-122.40947,POINT (-122.409454 37.798412),106,6,3,6,16,,,106
10242,5300 03RD ST,Walgreens,03RD,SIDEWALK,1,2,,2013,11,37.729001,-122.393253,POINT (-122.39324 37.728996),86,2,9,1,192,,,86
10004,4146 18TH ST,Toad Hall,18TH,SIDEWALK,1,2,,0,0,37.761023,-122.435889,POINT (-122.435875 37.761017),38,3,5,5,171,9,,38
10294,1545 Ocean Ave,Medithrive,OCEAN,SIDEWALK,2,4,,2017,5,37.724322,-122.458683,POINT (-122.45867 37.724316),64,10,8,24,127,13,,64
9103,451 JUDAH ST,Bikram Yoga Inner Sunset,JUDAH,SIDEWALK,1,2,,2003,0,37.761884,-122.467045,POINT (-122.46703 37.76188),109,10,8,14,151,,,109
8697,90 Gough Street,The Destist Group,Rose Street,SIDEWALK,1,1,,2017,10,0,0,POINT (-122.42217 37.7737),21,4,11,9,37,,,21
12201,405 Balboa,Image Hair Design,BALBOA,SIDEWALK,1,2,,2016,10,37.777211,-122.463009,POINT (-122.463 37.777206),5,8,4,11,141,,,5
10126,101 GEARY ST,Swatch,GEARY,SIDEWALK,1,2,,2004,0,37.787592,-122.405267,POINT (-122.40525 37.787586),19,6,3,8,43,5,,19
10918,549 HAYES ST,PUBLIC Bikes,HAYES,SIDEWALK,1,2,,2015,1,37.776388,-122.425475,POINT (-122.42546 37.776382),22,4,11,9,70,,,22
10801,740 TAYLOR ST,UNKNOWN,TAYLOR,SIDEWALK,1,2,,2003,0,37.789378,-122.411765,POINT (-122.41175 37.78937),50,6,3,21,10,,,50
9365,865 MARKET ST,Westfield Centre Harry David,MARKET,SIDEWALK,2,4,,2013,12,37.783942,-122.407145,POINT (-122.407135 37.783936),32,5,10,34,181,5,,32
9577,2938 WASHINGTON ST,San Francisco Waldorf School,WASHINGTON,SIDEWALK,1,2,,2010,0,37.790778,-122.441897,POINT (-122.44189 37.79077),102,8,6,30,7,,,102
11989,1090 BRYANT ST,Samy's Camera,BRYANT,SIDEWALK,2,4,,2015,10,37.771449,-122.408454,POINT (-122.40844 37.771442),32,1,10,34,179,,,32
10136,5029 03RD ST,Hop Li Restaurant,03RD,SIDEWALK,1,2,,2006,0,37.732619,-122.391156,POINT (-122.39114 37.732613),86,2,9,1,161,,,86
8851,800 Masonic Avenue,Amitis Cafe,Masonic Avenue,SIDEWALK,1,2,,2018,8,0,0,POINT (-122.445816 37.77384),24,7,11,18,71,,,24
11363,350 ALABAMA ST,Addiction Salon,ALABAMA,SIDEWALK,1,2,,2011,3,37.764811,-122.412588,POINT (-122.412575 37.764805),53,3,2,20,180,,,53
11314,59 30TH ST,Stefano's Restaurant,30TH,SIDEWALK,1,2,,2011,6,37.742106,-122.423079,POINT (-122.423065 37.7421),83,9,2,2,188,,,83
9959,1802 Balboa,Korean Restaurant,BALBOA,SIDEWALK,1,2,,2016,10,37.776661,-122.478091,POINT (-122.47808 37.776657),8,8,4,29,93,,,8
10341,2201 SUTTER ST,Iyengar Yoga Institute of San Francisco,SUTTER,SIDEWALK,2,4,,2015,1,37.785465,-122.436727,POINT (-122.436714 37.78546),103,4,11,15,4,,,103
9150,468 CASTRO ST,A.G. Ferrari Foods,CASTRO,SIDEWALK,1,2,,2004,0,37.761394,-122.435399,POINT (-122.43539 37.76139),38,3,5,5,171,9,,38
11816,199 VALENCIA ST,Zeitgeist,DUBOCE,SIDEWALK,8,16,,2013,6,37.770023,-122.422085,POINT (-122.42207 37.77002),32,1,2,20,89,,,32
11495,1060 YORK ST,Bryant CDC,YORK,SIDEWALK,1,2,,2013,4,37.755042,-122.408416,POINT (-122.4084 37.755035),53,3,2,20,195,,,53
9555,151 03RD ST,SF MOMA,03RD,SIDEWALK,1,2,,2010,0,37.785918,-122.400737,POINT (-122.40073 37.78591),32,1,10,8,25,4,,32
11657,555 FULTON ST,multiple,FULTON,SIDEWALK,1,2,,2006,0,37.778163,-122.425739,POINT (-122.42573 37.778156),22,4,11,9,70,,,22
9892,1 BUSH PLZ,One Bush Plaza,MARKET,SIDEWALK,1,2,,2003,0,37.790543,-122.40032,POINT (-122.40031 37.79054),108,6,3,8,43,,,108
9781,445 CHURCH ST,Children's Council of San Francisco,CHURCH,SIDEWALK,1,2,,2002,0,37.763749,-122.428192,POINT (-122.42818 37.763744),37,3,5,5,88,,,37
12334,1767 WALLER ST,Hand Printed Custom Shirts,WALLER,SIDEWALK,1,2,,2010,12,37.768194,-122.452655,POINT (-122.452644 37.76819),29,7,11,3,135,,,29
14304,401 church,,church,SIDEWALK,2,4,,2021,9,,,POINT (-122.42865 37.764378),37,3,5,5,88,,,37
9695,96 LELAND AVE,El Buen Saborz,LELAND,SIDEWALK,1,2,,2009,0,37.712065,-122.405342,POINT (-122.40533 37.71206),75,9,9,40,117,,,75
12186,1034 VALENCIA ST,UNKNOWN,VALENCIA,SIDEWALK,1,2,,2005,0,37.75634,-122.421352,POINT (-122.42134 37.756336),52,3,5,20,76,,,52
9081,3324 17TH ST,Saraha Kadampa Buddhist Center,17TH,SIDEWALK,1,2,,2004,0,37.763597,-122.420163,POINT (-122.42015 37.76359),53,3,2,20,89,,,53
14091,1210 20th Avenue,Chug Pub,20th Avenue,SIDEWALK,2,4,,2021,1,,,POINT (-122.39353 37.760193),54,2,9,26,170,,,54
9086,554 CLAYTON ST,Upper Haight Post Office,CLAYTON,SIDEWALK,1,2,,2012,3,37.770042,-122.448321,POINT (-122.44831 37.77004),25,7,11,3,91,,,25
13957,5 5th Street,,,SIDEWALK,7,14,,2020,9,,,POINT (-122.40794 37.783886),32,5,10,34,181,7,1,32
14302,798 rockdale,Mount Davidson Park,rockdale,SIDEWALK,1,2,,2021,9,,,POINT (-122.45282 37.741333),72,9,8,41,108,,,72
9010,219 Brannan Street,Body Mechanix,Brannan Street,SIDEWALK,1,2,,2018,6,0,0,POINT (-122.39037 37.782642),31,1,10,8,25,,,31
10506,3639 18TH ST,Bi-Rite Market,18TH,SIDEWALK,1,2,,0,0,37.76128,-122.424667,POINT (-122.42465 37.761276),37,3,5,20,76,,,37
10268,246 01ST ST,UNKNOWN,01ST,SIDEWALK,1,2,,2003,0,37.787728,-122.39565,POINT (-122.39564 37.787724),32,1,10,8,25,3,,32
9431,1166 HOWARD ST,Ralph Gracie Jiu Jitsu,HOWARD,SIDEWALK,2,4,,2013,1,37.776803,-122.411461,POINT (-122.411446 37.7768),32,1,10,34,181,,1,32
10358,1835 VAN NESS AVE,Academy of Art University,VAN NESS,SIDEWALK,1,2,,2010,0,37.792628,-122.423415,POINT (-122.4234 37.79262),102,4,6,30,125,,,102
10079,85 WEST PORTAL AVE,CineArts at the Empire,VICENTE,SIDEWALK,1,2,,2010,0,37.739761,-122.466296,POINT (-122.466286 37.739758),46,10,8,41,149,,,46
10807,2857 24TH ST,Galeria de la Raza,24TH,SIDEWALK,1,2,,2012,7,37.752513,-122.409322,POINT (-122.40931 37.75251),53,3,2,20,194,,,53
13857,509 Haight Street,,Haight Street,SIDEWALK,2,4,,2020,10,,,POINT (-122.430725 37.77207),26,4,11,9,137,,,26
8604,249 05th Avenue,Apartment/Residential,05th Avenue,SIDEWALK,2,4,,2018,3,0,0,POINT (-122.46373 37.78387),5,8,4,11,98,,,5
8675,706 Central Avenue,Apartment/Residential,Central Avenue,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.4446 37.77627),97,7,11,18,74,,,97
10195,531 DIVISADERO ST,Herbivore The Earthly Grill,DIVISADERO,SIDEWALK,1,2,,2004,0,37.77448,-122.438014,POINT (-122.438 37.774475),24,7,11,9,1,,,24
9227,3915 24TH ST,Joshua Simon,24TH,SIDEWALK,1,2,,2004,0,37.751288,-122.430024,POINT (-122.43001 37.75128),84,3,5,22,84,12,,84
9274,1994 Lombard ST,Silver Cloud Restaurant and BAR,LOMBARD,SIDEWALK,1,2,,2017,12,37.800165,-122.434377,POINT (-122.434364 37.80016),17,4,6,13,40,,,17
9768,1355 MARKET ST,Twitter (multiple),MARKET,SIDEWALK,4,8,,2015,8,37.776889,-122.416854,POINT (-122.41684 37.776886),32,5,10,34,181,8,1,32
8807,2011 Mission Street,Kitava,Mission Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.41929 37.764828),53,3,2,20,89,,,53
9905,4252 Irving St,residential,IRVING,SIDEWALK,1,2,,2015,6,37.762505,-122.50371,POINT (-122.5037 37.7625),39,10,7,35,147,,,39
12746,61 Division St.,,Division St.,SIDEWALK,2,4,,2019,12,37.76978947,-122.4035668,POINT (-122.40356 37.769783),33,1,9,4,68,,,33
10437,3925 Noriega,Sunset Neighborhood Beacon Center,NORIEGA,SIDEWALK,1,2,,2016,8,37.752883,-122.50568,POINT (-122.50567 37.75288),39,10,7,35,103,,,39
8957,5411 Geary  Blvd,Hi Five Sports Zone,Geary Blvd,SIDEWALK,1,2,,2017,9,0,0,POINT (-122.477516 37.780106),5,8,4,29,93,,,5
11335,937 GEARY ST,Amsterdam Cafe,GEARY,SIDEWALK,1,2,,2012,11,37.785751,-122.418763,POINT (-122.41875 37.785748),20,5,10,36,101,10,1,20
11693,4001 JUDAH ST,Outerlands Cafe,45TH,SIDEWALK,1,2,,2005,0,37.760247,-122.505006,POINT (-122.50499 37.760242),39,10,7,35,147,,,39
9819,4044 Balboa,Son See Super,BALBOA,SIDEWALK,1,2,,2016,10,37.775566,-122.502088,POINT (-122.502075 37.775562),8,8,4,29,145,,,8
8883,1874 Market Street,N/A,Market Street,SIDEWALK,1,2,,2018,9,0,0,POINT (-122.42475 37.77121),27,7,5,9,37,9,,27
8824,2245 Jones Street,Yick Wo Alternative Elementary,Jones Street,SIDEWALK,1,2,,2018,6,0,0,POINT (-122.416245 37.80171),107,6,3,32,52,,,107
12070,1047 Polk st,Smoke vape and beyond,POLK,SIDEWALK,2,4,,2016,8,37.786493,-122.419948,POINT (-122.41994 37.786488),50,4,3,36,101,10,,50
8516,840 Irving Street,One Medical,Irving Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.46729 37.76413),109,10,11,14,151,,,109
12572,501 Jessie Street,Pentacle coffee,Jessie Street,SIDEWALK,3,6,,2019,12,37.7813175,-122.40933274,POINT (-122.40932 37.78131),32,5,10,34,181,7,1,32
8650,1437 Haight Street,Trax,Haight Street,SIDEWALK,1,2,,2018,8,0,0,POINT (-122.44606 37.769825),25,7,11,3,91,,,25
